scenario,hour,energy_price,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32,bus_33,bus_34,bus_35,bus_36,bus_37,bus_38,bus_39
24,1,-55.5953,-38.2885,-11.8800,-45.9178,-44.0350,-53.6064,-55.5953,-54.1410,-53.4139,-47.0518,-20.3138,-16.7018,-20.3138,-23.9258,-33.2484,-35.1335,-35.9501,-36.7232,-40.2300,-35.9501,-35.9501,-35.9501,-35.9501,-35.9501,-35.9501,-14.8107,-25.8181,-30.8276,-25.8181,-25.8181,-11.3000,-55.5953,-20.3138,-35.9501,-35.9501,-22.6000,-35.9501,-14.8107,-26.8000,-42.6702
24,2,-79.4900,-30.0806,-8.9255,-68.7509,-62.0659,-76.2172,-79.4900,-76.1641,-74.5012,-55.8168,-21.0499,-14.7094,-21.0499,-27.3904,-43.7554,-48.1143,-50.0025,-51.7903,-58.2590,-50.0025,-50.0025,-50.0025,-50.0025,-50.0025,-50.0025,-13.9823,-32.9745,-41.6180,-32.9745,-32.9745,-11.3000,-79.4900,-21.0499,-50.0025,-50.0025,-22.6000,-50.0025,-13.9823,-26.8000,-42.9487
24,3,-66.2131,-26.3383,-9.2332,-58.6396,-53.0037,-63.7035,-66.2131,-63.5742,-62.2548,-47.1474,-21.2610,-16.3613,-21.2610,-26.1607,-38.8070,-42.0963,-43.5212,-44.8703,-50.1219,-43.5212,-43.5212,-43.5212,-43.5212,-43.5212,-43.5212,-13.4373,-29.2271,-36.4132,-29.2271,-29.2271,-11.3000,-66.2131,-21.2610,-43.5212,-43.5212,-22.6000,-43.5212,-13.4373,-26.8000,-36.7428
24,4,-56.2443,-23.3071,-9.1385,-51.3296,-46.3786,-54.3326,-56.2443,-54.1199,-53.0578,-40.5439,-21.8253,-18.0447,-21.8253,-25.6060,-35.3641,-37.8009,-38.8565,-39.8559,-44.2319,-38.8565,-38.8565,-38.8565,-38.8565,-38.8565,-38.8565,-12.7623,-26.3723,-32.5663,-26.3723,-26.3723,-11.3000,-56.2443,-21.8253,-38.8565,-38.8565,-22.6000,-38.8565,-12.7623,-26.8000,-31.9255
24,5,-62.3080,-25.2970,-9.4028,-55.8737,-50.5113,-60.0502,-62.3080,-59.8832,-58.6708,-44.6329,-21.7881,-17.3586,-21.7881,-26.2176,-37.6503,-40.5790,-41.8477,-43.0489,-47.9402,-41.8477,-41.8477,-41.8477,-41.8477,-41.8477,-41.8477,-13.3721,-28.2797,-35.0643,-28.2797,-28.2797,-11.3000,-62.3080,-21.7881,-41.8477,-41.8477,-22.6000,-41.8477,-13.3721,-26.8000,-34.9650
24,6,-42.2418,-40.8177,-12.8016,-34.2757,-34.5526,-41.0379,-42.2418,-41.7649,-41.5265,-41.2283,-20.9692,-18.9544,-20.9692,-22.9840,-28.1843,-28.6446,-28.8439,-29.0327,-31.0324,-28.8439,-28.8439,-28.8439,-28.8439,-28.8439,-28.8439,-14.7164,-21.9079,-25.1809,-21.9079,-21.9079,-11.3000,-42.2418,-20.9692,-28.8439,-28.8439,-22.6000,-28.8439,-14.7164,-26.8000,-41.0230
24,7,-69.0517,-44.3463,-11.4455,-55.8164,-53.2132,-66.3150,-69.0517,-67.0109,-65.9905,-56.8864,-20.5741,-15.5872,-20.5741,-25.5610,-38.4323,-41.2226,-42.4313,-43.5758,-48.2443,-42.4313,-42.4313,-42.4313,-42.4313,-42.4313,-42.4313,-15.2359,-29.4719,-35.9509,-29.4719,-29.4719,-11.3000,-69.0517,-20.5741,-42.4313,-42.4313,-22.6000,-42.4313,-15.2359,-26.8000,-50.6163
24,8,-71.5629,-50.7437,-11.7745,-56.1574,-54.3997,-68.6676,-71.5629,-69.6408,-68.6798,-61.1354,-20.4232,-15.2479,-20.4232,-25.5984,-38.9558,-41.6751,-42.8531,-43.9684,-48.6172,-48.4431,-48.4431,-42.8531,-42.8531,-42.8531,-42.8531,-15.5724,-29.8366,-36.3284,-29.8366,-29.8366,-11.3000,-71.5629,-20.4232,-48.4431,-48.4431,-22.6000,-42.8531,-15.5724,-26.8000,-55.9395
24,9,-71.7687,-55.9835,-12.2485,-54.7306,-53.9463,-68.8310,-71.7687,-70.0564,-69.2002,-63.6409,-20.0289,-14.8791,-20.0289,-25.1787,-38.4704,-40.9948,-42.0883,-43.1236,-47.5505,-49.3767,-49.3767,-42.0883,-42.0883,-42.0883,-42.0883,-15.8908,-29.5707,-35.7966,-29.5707,-29.5707,-11.3000,-71.7687,-20.0289,-49.3767,-49.3767,-22.6000,-42.0883,-15.8908,-26.8000,-59.8122
24,10,-83.1206,-57.1831,-11.7088,-63.9049,-61.8556,-79.5316,-83.1206,-80.7322,-79.5380,-70.1349,-19.8193,-13.4018,-19.8193,-26.2368,-42.8005,-46.3338,-47.8644,-49.3136,-54.8786,-50.2554,-50.2554,-47.8644,-47.8644,-47.8644,-47.8644,-16.1450,-32.8066,-40.3895,-32.8066,-32.8066,-11.3000,-83.1206,-19.8193,-50.2554,-50.2554,-22.6000,-47.8644,-16.1450,-26.8000,-63.6590
24,11,-82.2049,-62.1162,-12.1037,-61.9322,-60.8740,-78.6747,-82.2049,-80.0974,-79.0436,-71.9235,-20.0567,-13.8472,-20.0567,-26.2663,-42.2932,-45.4715,-46.8483,-48.1518,-53.4076,-50.7741,-50.7741,-46.8483,-46.8483,-46.8483,-46.8483,-16.3563,-32.3282,-39.5972,-32.3282,-32.3282,-11.3000,-82.2049,-20.0567,-50.7741,-50.7741,-22.6000,-46.8483,-16.3563,-26.8000,-67.0198
24,12,-77.5761,-66.6652,-12.7517,-56.8651,-57.2365,-74.3072,-77.5761,-75.9673,-75.1629,-71.5885,-20.1888,-14.5847,-20.1888,-25.7930,-40.2574,-42.7725,-43.8621,-44.8936,-49.4595,-51.1707,-51.1707,-43.8621,-43.8621,-43.8621,-43.8621,-16.5435,-30.7847,-37.2660,-30.7847,-30.7847,-11.3000,-77.5761,-20.1888,-51.1707,-51.1707,-22.6000,-43.8621,-16.5435,-26.8000,-69.1269
24,13,-83.9377,-67.1718,-12.3640,-62.1109,-61.7269,-80.3109,-83.9377,-81.9450,-80.9487,-75.1538,-20.1827,-13.8765,-20.1827,-26.4888,-42.7651,-45.8381,-47.1692,-48.4296,-53.6476,-51.4758,-51.4758,-47.1692,-47.1692,-47.1692,-47.1692,-16.6187,-32.5983,-39.8708,-32.5983,-32.5983,-11.3000,-83.9377,-20.1827,-51.4758,-51.4758,-22.6000,-47.1692,-16.6187,-26.8000,-71.1628
24,14,-108.0130,-57.5860,-10.1918,-84.7263,-79.4669,-103.0111,-108.0130,-104.0480,-102.0655,-83.3563,-19.5554,-10.3406,-19.5554,-28.7701,-52.5535,-58.3797,-60.9034,-63.2930,-71.4675,-51.7199,-51.7199,-60.9034,-60.9034,-60.9034,-60.9034,-16.4561,-39.9838,-50.6914,-39.9838,-39.9838,-11.3000,-108.0130,-19.5554,-51.7199,-51.7199,-22.6000,-60.9034,-16.4561,-26.8000,-70.4711
24,15,-114.9453,-54.4364,-9.6046,-91.2148,-84.5117,-109.5331,-114.9453,-110.3901,-108.1125,-85.5349,-19.1266,-9.0433,-19.1266,-29.2100,-55.2353,-61.9030,-64.7914,-67.5261,-76.5609,-51.8419,-51.8419,-64.7914,-64.7914,-64.7914,-64.7914,-16.4376,-42.1010,-53.7806,-42.1010,-42.1010,-11.3000,-114.9453,-19.1266,-51.8419,-51.8419,-22.6000,-64.7914,-16.4376,-26.8000,-69.9857
24,16,-119.3811,-48.9151,-8.8409,-96.3202,-88.0467,-113.7123,-119.3811,-114.2940,-111.7505,-85.3203,-18.8684,-8.1728,-18.8684,-29.5641,-57.1697,-64.5407,-67.7336,-70.7567,-80.5065,-51.5856,-51.5856,-67.7336,-67.7336,-67.7336,-67.7336,-16.1451,-43.5783,-56.0634,-43.5783,-43.5783,-11.3000,-119.3811,-18.8684,-51.5856,-51.5856,-22.6000,-67.7336,-16.1451,-26.8000,-67.1177
24,17,-149.2571,-41.0488,-6.4543,-123.1692,-109.6089,-141.8596,-149.2571,-141.8944,-138.2130,-97.3432,-17.8088,-3.5434,-17.8088,-32.0742,-68.8936,-79.5104,-84.1093,-88.4637,-101.7002,-52.5925,-52.5925,-84.1093,-84.1093,-84.1093,-84.1093,-16.1289,-52.4650,-69.0019,-52.4650,-52.4650,-11.3000,-149.2571,-17.8088,-52.5925,-52.5925,-22.6000,-84.1093,-16.1289,-26.8000,-69.1960
24,18,-210.6644,-62.1825,1.1652,-170.7310,-152.3301,-199.9070,-210.6644,-200.3530,-195.1973,-139.2479,-19.5523,1.0242,-19.5523,-40.1288,-93.2372,-107.9370,-114.3047,-120.3337,-139.5550,-54.6000,-54.6000,-114.3047,-114.3047,-114.3047,-114.3047,-13.1680,-67.0008,-91.5006,-67.0008,-67.0008,-11.3000,-210.6644,-19.5523,-54.6000,-54.6000,-22.6000,-114.3047,-13.1680,-26.8000,-100.7152
24,19,-211.5035,-61.7605,2.1371,-171.6307,-152.9854,-200.7029,-211.5035,-201.1211,-195.9299,-139.4948,-19.5765,1.0954,-19.5765,-40.2483,-93.6028,-108.3439,-114.7295,-120.7755,-140.1714,-54.2217,-54.2217,-114.7295,-114.7295,-114.7295,-114.7295,-12.3629,-66.8221,-91.6069,-66.8221,-66.8221,-11.3000,-211.5035,-19.5765,-54.2217,-54.2217,-22.6000,-114.7295,-12.3629,-26.8000,-100.6277
24,20,-161.1331,-50.5788,-3.4194,-131.1591,-117.5115,-153.0945,-161.1331,-153.4457,-149.6019,-107.9503,-18.3503,-2.9818,-18.3503,-33.7187,-73.3850,-84.3804,-89.1433,-93.6530,-107.9576,-52.8182,-52.8182,-89.1433,-89.1433,-89.1433,-89.1433,-14.0643,-54.0443,-72.2395,-54.0443,-54.0443,-11.3000,-161.1331,-18.3503,-52.8182,-52.8182,-22.6000,-89.1433,-14.0643,-26.8000,-79.2645
24,21,-138.3629,-31.6043,-6.4192,-116.4223,-102.6059,-131.5833,-138.3629,-131.2769,-127.7339,-87.2993,-17.7013,-4.4835,-17.7013,-30.9190,-65.0344,-75.1302,-79.5034,-83.6441,-96.1455,-51.1585,-51.1585,-79.5034,-79.5034,-79.5034,-79.5034,-15.5294,-49.7457,-65.3178,-49.7457,-49.7457,-11.3000,-138.3629,-17.7013,-51.1585,-51.1585,-22.6000,-79.5034,-15.5294,-26.8000,-59.4518
24,22,-100.9867,-33.0896,-8.8346,-84.3898,-75.8187,-96.3003,-100.9867,-96.3515,-94.0339,-68.3991,-17.6673,-8.6423,-17.6673,-26.6923,-49.9861,-56.5784,-59.4341,-62.1378,-70.6246,-49.2181,-49.2181,-59.4341,-59.4341,-59.4341,-59.4341,-15.1228,-38.7400,-49.4884,-38.7400,-38.7400,-11.3000,-100.9867,-17.6673,-49.2181,-49.2181,-22.6000,-59.4341,-15.1228,-26.8000,-50.7443
24,23,-76.3353,-35.6385,-10.4792,-63.6282,-58.6271,-73.1214,-76.3353,-73.4179,-71.9593,-56.6818,-19.2252,-13.1471,-19.2252,-25.3032,-40.9908,-45.0287,-46.7778,-48.4338,-54.2289,-46.7778,-46.7778,-46.7778,-46.7778,-46.7778,-46.7778,-14.9567,-31.7734,-39.4268,-31.7734,-31.7734,-11.3000,-76.3353,-19.2252,-46.7778,-46.7778,-22.6000,-46.7778,-14.9567,-26.8000,-46.1602
24,24,-49.2218,-37.9131,-12.0282,-40.5277,-39.4365,-47.5777,-49.2218,-48.1533,-47.6190,-43.5364,-20.0820,-17.1530,-20.0820,-23.0110,-30.5708,-31.8996,-32.4752,-33.0202,-35.8835,-32.4752,-32.4752,-32.4752,-32.4752,-32.4752,-32.4752,-14.5046,-23.8056,-28.0385,-23.8056,-23.8056,-11.3000,-49.2218,-20.0820,-32.4752,-32.4752,-22.6000,-32.4752,-14.5046,-26.8000,-40.7248
25,1,-54.7307,-36.1301,-11.7447,-45.5680,-43.4493,-52.7696,-54.7307,-53.2283,-52.4771,-45.6011,-19.9149,-16.3243,-19.9149,-23.5056,-32.7730,-34.7250,-35.5705,-36.3711,-39.8787,-35.5705,-35.5705,-35.5705,-35.5705,-35.5705,-35.5705,-14.6499,-25.5612,-30.5270,-25.5612,-25.5612,-11.3000,-54.7307,-19.9149,-35.5705,-35.5705,-22.6000,-35.5705,-14.6499,-26.8000,-40.8656
25,2,-78.3979,-29.6115,-8.7245,-67.7492,-61.1584,-75.1609,-78.3979,-75.1121,-73.4692,-55.0215,-20.6037,-14.3342,-20.6037,-26.8732,-43.0548,-47.3682,-49.2367,-51.0058,-57.3916,-49.2367,-49.2367,-49.2367,-49.2367,-49.2367,-49.2367,-13.7124,-32.4461,-40.9719,-32.4461,-32.4461,-11.3000,-78.3979,-20.6037,-49.2367,-49.2367,-22.6000,-49.2367,-13.7124,-26.8000,-42.3165
25,3,-66.2064,-26.3209,-9.2145,-58.5213,-52.9080,-63.6828,-66.2064,-63.5622,-62.2402,-47.1316,-21.0209,-16.0981,-21.0209,-25.9437,-38.6494,-41.9625,-43.3977,-44.7565,-50.0064,-43.3977,-43.3977,-43.3977,-43.3977,-43.3977,-43.3977,-13.4074,-29.1551,-36.3220,-29.1551,-29.1551,-11.3000,-66.2064,-21.0209,-43.3977,-43.3977,-22.6000,-43.3977,-13.4074,-26.8000,-36.7262
25,4,-58.9233,-24.3686,-9.5163,-53.3561,-48.2526,-56.8683,-58.9233,-56.6776,-55.5548,-42.4371,-21.9826,-17.9345,-21.9826,-26.0306,-36.4788,-39.1212,-40.2658,-41.3496,-45.9288,-40.2658,-40.2658,-40.2658,-40.2658,-40.2658,-40.2658,-13.2716,-27.3761,-33.7952,-27.3761,-27.3761,-11.3000,-58.9233,-21.9826,-40.2658,-40.2658,-22.6000,-40.2658,-13.2716,-26.8000,-33.4028
25,5,-60.7467,-24.7123,-9.2309,-54.7088,-49.4380,-58.5758,-60.7467,-58.3953,-57.2196,-43.5462,-21.7543,-17.4867,-21.7543,-26.0219,-37.0366,-39.8407,-41.0554,-42.2055,-46.9742,-41.0554,-41.0554,-41.0554,-41.0554,-41.0554,-41.0554,-13.1209,-27.7311,-34.3803,-27.7311,-27.7311,-11.3000,-60.7467,-21.7543,-41.0554,-41.0554,-22.6000,-41.0554,-13.1209,-26.8000,-34.1293
25,6,-41.6730,-39.6901,-12.7296,-34.0401,-34.1988,-40.4957,-41.6730,-41.1804,-40.9341,-40.4108,-20.8531,-18.8716,-20.8531,-22.8345,-27.9488,-28.4233,-28.6288,-28.8235,-30.8130,-28.6288,-28.6288,-28.6288,-28.6288,-28.6288,-28.6288,-14.6282,-21.7589,-25.0042,-21.7589,-21.7589,-11.3000,-41.6730,-20.8531,-28.6288,-28.6288,-22.6000,-28.6288,-14.6282,-26.8000,-40.0505
25,7,-70.7595,-40.5096,-11.0848,-58.0281,-54.5582,-67.9014,-70.7595,-68.4299,-67.2651,-56.0111,-20.0566,-14.7642,-20.0566,-25.3491,-39.0091,-42.2016,-43.5845,-44.8939,-49.9032,-43.5845,-43.5845,-43.5845,-43.5845,-43.5845,-43.5845,-15.0732,-30.0531,-36.8706,-30.0531,-30.0531,-11.3000,-70.7595,-20.0566,-43.5845,-43.5845,-22.6000,-43.5845,-15.0732,-26.8000,-48.2603
25,8,-68.6202,-50.6362,-11.9448,-53.6210,-52.2517,-65.8810,-68.6202,-66.8781,-66.0070,-59.5417,-20.2695,-15.4058,-20.2695,-25.1332,-37.6865,-40.1564,-41.2263,-42.2393,-46.5802,-48.4431,-48.4431,-41.2263,-41.2263,-41.2263,-41.2263,-15.5186,-28.9413,-35.0501,-28.9413,-28.9413,-11.3000,-68.6202,-20.2695,-48.4431,-48.4431,-22.6000,-41.2263,-15.5186,-26.8000,-55.0889
25,9,-74.6121,-54.7874,-11.9992,-57.3965,-56.0302,-71.5095,-74.6121,-72.6631,-71.6886,-64.5795,-19.9119,-14.4133,-19.9119,-25.4105,-39.6026,-42.4604,-43.6984,-44.8705,-49.6479,-49.3767,-49.3767,-43.6984,-43.6984,-43.6984,-43.6984,-15.8770,-30.4414,-37.0698,-30.4414,-30.4414,-11.3000,-74.6121,-19.9119,-49.3767,-49.3767,-22.6000,-43.6984,-15.8770,-26.8000,-59.6835
25,10,-76.7304,-60.0804,-12.2894,-57.7510,-57.0714,-73.4989,-76.7304,-74.8787,-73.9528,-68.1177,-19.8669,-14.2157,-19.8669,-25.5181,-40.1040,-42.8999,-44.1110,-45.2577,-50.0226,-50.2554,-50.2554,-44.1110,-44.1110,-44.1110,-44.1110,-16.1787,-30.7860,-37.4340,-30.7860,-30.7860,-11.3000,-76.7304,-19.8669,-50.2554,-50.2554,-22.6000,-44.1110,-16.1787,-26.8000,-64.0991
25,11,-75.6107,-64.1037,-12.6573,-55.8347,-56.0123,-72.4492,-75.6107,-74.0122,-73.2130,-69.3814,-20.0805,-14.6424,-20.0805,-25.5186,-39.5545,-42.0258,-43.0964,-44.1100,-48.5818,-50.7741,-50.7741,-43.0964,-43.0964,-43.0964,-43.0964,-16.3678,-30.3036,-36.6459,-30.3036,-30.3036,-11.3000,-75.6107,-20.0805,-50.7741,-50.7741,-22.6000,-43.0964,-16.3678,-26.8000,-66.7426
25,12,-74.4240,-68.7439,-13.1021,-53.7015,-54.8574,-71.3362,-74.4240,-73.1105,-72.4538,-70.8933,-20.3068,-15.1007,-20.3068,-25.5129,-38.9499,-41.0603,-41.9745,-42.8401,-46.9826,-51.1707,-51.1707,-41.9745,-41.9745,-41.9745,-41.9745,-16.6103,-29.7864,-35.7829,-29.7864,-29.7864,-11.3000,-74.4240,-20.3068,-51.1707,-51.1707,-22.6000,-41.9745,-16.6103,-26.8000,-69.8186
25,13,-98.1542,-60.3264,-10.9903,-75.7366,-72.2681,-93.7116,-98.1542,-94.9428,-93.3371,-79.4519,-19.7203,-11.6679,-19.7203,-27.7728,-48.5564,-53.3232,-55.3881,-57.3432,-64.3584,-51.4758,-51.4758,-55.3881,-55.3881,-55.3881,-55.3881,-16.4585,-36.9962,-46.3431,-36.9962,-36.9962,-11.3000,-98.1542,-19.7203,-51.4758,-51.4758,-22.6000,-55.3881,-16.4585,-26.8000,-69.8891
25,14,-117.1058,-53.4387,-9.3370,-93.4350,-86.2329,-111.5884,-117.1058,-112.3737,-110.0077,-86.2133,-19.3731,-9.0564,-19.3731,-29.6898,-56.3174,-63.2042,-66.1874,-69.0120,-78.3268,-51.7199,-51.7199,-66.1874,-66.1874,-66.1874,-66.1874,-16.3769,-42.8172,-54.8504,-42.8172,-42.8172,-11.3000,-117.1058,-19.3731,-51.7199,-51.7199,-22.6000,-66.1874,-16.3769,-26.8000,-69.8260
25,15,-90.0717,-64.9148,-11.9853,-67.6153,-66.0755,-86.0703,-90.0717,-87.5764,-86.3288,-77.3215,-19.6249,-12.5412,-19.6249,-26.7087,-44.9920,-48.8078,-50.4607,-52.0257,-57.9715,-51.8419,-51.8419,-50.4607,-50.4607,-50.4607,-50.4607,-16.7089,-34.4497,-42.5237,-34.4497,-34.4497,-11.3000,-90.0717,-19.6249,-51.8419,-51.8419,-22.6000,-50.4607,-16.7089,-26.8000,-71.1181
25,16,-110.9172,-53.9621,-9.7161,-87.9726,-81.7061,-105.7356,-110.9172,-106.5996,-104.4408,-83.2081,-19.1901,-9.5550,-19.1901,-28.8253,-53.6937,-60.0023,-62.7351,-65.3225,-73.9612,-51.5856,-51.5856,-62.7351,-62.7351,-62.7351,-62.7351,-16.2760,-40.9137,-52.1265,-40.9137,-40.9137,-11.3000,-110.9172,-19.1901,-51.5856,-51.5856,-22.6000,-62.7351,-16.2760,-26.8000,-68.5851
25,17,-146.1678,-44.6223,-6.9028,-119.7563,-107.2221,-138.9574,-146.1678,-139.1663,-135.6655,-97.3704,-18.1213,-4.2911,-18.1213,-31.9516,-67.6478,-77.7710,-82.1561,-86.3080,-99.0650,-52.5925,-52.5925,-82.1561,-82.1561,-82.1561,-82.1561,-16.2702,-51.4525,-67.4642,-51.4525,-51.4525,-11.3000,-146.1678,-18.1213,-52.5925,-52.5925,-22.6000,-82.1561,-16.2702,-26.8000,-70.9964
25,18,-211.0148,-62.2158,1.2660,-170.9554,-152.5241,-200.2295,-211.0148,-200.6797,-195.5122,-139.4443,-19.4121,1.2165,-19.4121,-40.0406,-93.2833,-108.0231,-114.4081,-120.4534,-139.7146,-54.6000,-54.6000,-114.4081,-114.4081,-114.4081,-114.4081,-13.0932,-67.0238,-91.5680,-67.0238,-67.0238,-11.3000,-211.0148,-19.4121,-54.6000,-54.6000,-22.6000,-114.4081,-13.0932,-26.8000,-100.8301
25,19,-212.7255,-62.0696,2.2182,-172.6344,-153.8699,-201.8620,-212.7255,-202.2808,-197.0584,-140.2787,-19.6787,1.1143,-19.6787,-40.4716,-94.1385,-108.9644,-115.3866,-121.4673,-140.9822,-54.2217,-54.2217,-115.3866,-115.3866,-115.3866,-115.3866,-12.3729,-67.1746,-92.1153,-67.1746,-67.1746,-11.3000,-212.7255,-19.6787,-54.2217,-54.2217,-22.6000,-115.3866,-12.3729,-26.8000,-101.1741
25,20,-154.5284,-48.9040,-3.8498,-125.8182,-112.7953,-146.8395,-154.5284,-147.1807,-143.5069,-103.7145,-17.9657,-3.2681,-17.9657,-32.6632,-70.5980,-81.1182,-85.6753,-89.9901,-103.6548,-52.8182,-52.8182,-85.6753,-85.6753,-85.6753,-85.6753,-14.0117,-52.1782,-69.5480,-52.1782,-52.1782,-11.3000,-154.5284,-17.9657,-52.8182,-52.8182,-22.6000,-85.6753,-14.0117,-26.8000,-76.3092
25,21,-138.2588,-30.7248,-6.3724,-116.4966,-102.5506,-131.4775,-138.2588,-131.1377,-127.5772,-86.8386,-17.5561,-4.3210,-17.5561,-30.7912,-64.9514,-75.0969,-79.4917,-83.6527,-96.1792,-51.1585,-51.1585,-79.4917,-79.4917,-79.4917,-79.4917,-15.4891,-49.7299,-65.3132,-49.7299,-49.7299,-11.3000,-138.2588,-17.5561,-51.1585,-51.1585,-22.6000,-79.4917,-15.4891,-26.8000,-58.7817
25,22,-101.3471,-33.4277,-8.8516,-84.6103,-76.0521,-96.6408,-101.3471,-96.7041,-94.3825,-68.7434,-17.6815,-8.6233,-17.6815,-26.7398,-50.1193,-56.7273,-59.5898,-62.3000,-70.8090,-49.2181,-49.2181,-59.5898,-59.5898,-59.5898,-59.5898,-15.1569,-38.8384,-49.6161,-38.8384,-38.8384,-11.3000,-101.3471,-17.6815,-49.2181,-49.2181,-22.6000,-59.5898,-15.1569,-26.8000,-51.0856
25,23,-76.4403,-32.0865,-10.3004,-64.3350,-58.7509,-73.1862,-76.4403,-73.3462,-71.7991,-55.0950,-18.5689,-12.3551,-18.5689,-24.7828,-40.8208,-45.1175,-46.9787,-48.7409,-54.6884,-46.9787,-46.9787,-46.9787,-46.9787,-46.9787,-46.9787,-14.8352,-31.8672,-39.6186,-31.8672,-31.8672,-11.3000,-76.4403,-18.5689,-46.9787,-46.9787,-22.6000,-46.9787,-14.8352,-26.8000,-43.5908
25,24,-49.5280,-37.5633,-12.0173,-40.8059,-39.6281,-47.8584,-49.5280,-48.4214,-47.8682,-43.5337,-19.9365,-16.9531,-19.9365,-22.9199,-30.6202,-32.0114,-32.6141,-33.1847,-36.0914,-32.6141,-32.6141,-32.6141,-32.6141,-32.6141,-32.6141,-14.5144,-23.8931,-28.1614,-23.8931,-23.8931,-11.3000,-49.5280,-19.9365,-32.6141,-32.6141,-22.6000,-32.6141,-14.5144,-26.8000,-40.5485
26,1,-55.1667,-37.4753,-11.8243,-45.6594,-43.7096,-53.1892,-55.1667,-53.6992,-52.9655,-46.4499,-20.0816,-16.4811,-20.0816,-23.6821,-32.9750,-34.8835,-35.7103,-36.4930,-39.9890,-35.7103,-35.7103,-35.7103,-35.7103,-35.7103,-35.7103,-14.7345,-25.6645,-30.6389,-25.6645,-25.6645,-11.3000,-55.1667,-20.0816,-35.7103,-35.7103,-22.6000,-35.7103,-14.7345,-26.8000,-41.9626
26,2,-77.9437,-29.4535,-8.6850,-67.6382,-61.0260,-74.7599,-77.9437,-74.6894,-73.0622,-54.7192,-21.0637,-14.8876,-21.0637,-27.2397,-43.1803,-47.4093,-49.2412,-50.9757,-57.3307,-49.2412,-49.2412,-49.2412,-49.2412,-49.2412,-49.2412,-13.6740,-32.4119,-40.9396,-32.4119,-32.4119,-11.3000,-77.9437,-21.0637,-49.2412,-49.2412,-22.6000,-49.2412,-13.6740,-26.8000,-42.0864
26,3,-67.9123,-27.0528,-9.5312,-59.9545,-54.2229,-65.3169,-67.9123,-65.2001,-63.8440,-48.3687,-21.4513,-16.3914,-21.4513,-26.5112,-39.5709,-42.9827,-44.4606,-45.8599,-51.2355,-44.4606,-44.4606,-44.4606,-44.4606,-44.4606,-44.4606,-13.8169,-29.9131,-37.2387,-29.9131,-29.9131,-11.3000,-67.9123,-21.4513,-44.4606,-44.4606,-22.6000,-44.4606,-13.8169,-26.8000,-37.7107
26,4,-58.0257,-23.9750,-9.3356,-52.6670,-47.6099,-56.0160,-58.0257,-55.8181,-54.7142,-41.7845,-21.8811,-17.9174,-21.8811,-25.8449,-36.0753,-38.6526,-39.7691,-40.8261,-45.3422,-39.7691,-39.7691,-39.7691,-39.7691,-39.7691,-39.7691,-13.0505,-27.0031,-33.3530,-27.0031,-27.0031,-11.3000,-58.0257,-21.8811,-39.7691,-39.7691,-22.6000,-39.7691,-13.0505,-26.8000,-32.8798
26,5,-61.7483,-25.0110,-9.2303,-55.4994,-50.1463,-59.5238,-61.7483,-59.3471,-58.1466,-44.2089,-21.8068,-17.4375,-21.8068,-26.1762,-37.4536,-40.3318,-41.5787,-42.7591,-47.6182,-41.5787,-41.5787,-41.5787,-41.5787,-41.5787,-41.5787,-13.1857,-28.0414,-34.8024,-28.0414,-28.0414,-11.3000,-61.7483,-21.8068,-41.5787,-41.5787,-22.6000,-41.5787,-13.1857,-26.8000,-34.6099
26,6,-35.8143,-19.6142,-12.6215,-34.2030,-31.5902,-34.9711,-35.8143,-34.8028,-34.2970,-28.1210,-20.5151,-18.8157,-20.5151,-22.2144,-26.6006,-27.6307,-28.0770,-28.4995,-30.6748,-28.0770,-28.0770,-28.0770,-28.0770,-28.0770,-28.0770,-14.4946,-21.5297,-24.7315,-21.5297,-21.5297,-11.3000,-35.8143,-20.5151,-28.0770,-28.0770,-22.6000,-28.0770,-14.4946,-26.8000,-23.8676
26,7,-69.2461,-42.7257,-11.2676,-56.2732,-53.3784,-66.4835,-69.2461,-67.1155,-66.0502,-56.2393,-20.2830,-15.2189,-20.2830,-25.3471,-38.4176,-41.3333,-42.5963,-43.7921,-48.5524,-42.5963,-42.5963,-42.5963,-42.5963,-42.5963,-42.5963,-15.1045,-29.5153,-36.0737,-29.5153,-29.5153,-11.3000,-69.2461,-20.2830,-42.5963,-42.5963,-22.6000,-42.5963,-15.1045,-26.8000,-49.4825
26,8,-67.5843,-52.9990,-12.1325,-52.2171,-51.3900,-64.9120,-67.5843,-66.0166,-65.2328,-60.0869,-20.4713,-15.7827,-20.4713,-25.1600,-37.2615,-39.4950,-40.4626,-41.3787,-45.5124,-48.4431,-48.4431,-40.4626,-40.4626,-40.4626,-40.4626,-15.5827,-28.5408,-34.4382,-28.5408,-28.5408,-11.3000,-67.5843,-20.4713,-48.4431,-48.4431,-22.6000,-40.4626,-15.5827,-26.8000,-56.5429
